,album_uri,album_title,uri,song_title,first_artist,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature	
3022,0KAhv0UFmkjf2MpTFh0KNd,Wonder Woman,spotify:track:1ZZBpYcE6uw4vsZwhXGv0e,To Be Human (feat. Labrinth),Sia,"['Sia', 'Labrinth']",0.437,0.562,0.0,-6.327,0.0,0.0403,0.162,1.64e-05,0.0838,0.23,81.884,240960.0,4.0	
3023,1fzE65RP7Gyhi8hdOv8eRQ,Wake Up Sid,spotify:track:4BJI0anpEdv4uUw3fUXYpr,Wake Up Sid!,Shankar-Ehsaan-Loy,"['Shankar-Ehsaan-Loy', 'Shankar Mahadevan', 'Loy Mendonsa']",0.72,0.651,2.0,-6.844,1.0,0.0346,0.0774,0.0,0.11,0.824,128.023,231240.0,4.0	
3024,1fzE65RP7Gyhi8hdOv8eRQ,Wake Up Sid,spotify:track:4Yp8zw7b35bheMVTp39o5O,Kya Karoon?,Shankar-Ehsaan-Loy,"['Shankar-Ehsaan-Loy', 'Clinton Cerejo', 'Dominique Cerejo', 'Loy Mendonsa']",0.594,0.548,9.0,-7.588,0.0,0.0267,0.611,0.00146,0.117,0.374,98.014,236160.0,4.0	
3025,1fzE65RP7Gyhi8hdOv8eRQ,Wake Up Sid,spotify:track:4MnDLNhqL6HuSzFO4b4rvJ,Aaj Kal Zindagi,Shankar-Ehsaan-Loy,"['Shankar-Ehsaan-Loy', 'Shankar Mahadevan']",0.639,0.617,4.0,-8.897,1.0,0.0329,0.21,0.00558,0.099,0.405,134.95,254507.0,4.0	
3026,1fzE65RP7Gyhi8hdOv8eRQ,Wake Up Sid,spotify:track:3jtKSUiVDowKNBqVQbWaig,Iktara,Amit Trivedi,"['Amit Trivedi', 'Kavita Seth', 'Amitabh Bhattacharya']",0.616,0.525,7.0,-7.065,1.0,0.0258,0.401,0.000484,0.309,0.427,79.976,253773.0,4.0	
3027,1fzE65RP7Gyhi8hdOv8eRQ,Wake Up Sid,spotify:track:5gN3uHEvCU4Ui6RBCN1lEA,Life Is Crazy,Shankar-Ehsaan-Loy,"['Shankar-Ehsaan-Loy', 'Uday Benegal', 'Shankar Mahadevan', 'Loy Mendonsa', 'Alyssa Mendonsa']",0.638,0.812,2.0,-5.622,1.0,0.0392,0.321,2.34e-05,0.282,0.709,139.934,221800.0,4.0	
3028,1fzE65RP7Gyhi8hdOv8eRQ,Wake Up Sid,spotify:track:3lxaMlRmb2r3rLXhhJVj1u,Wake Up Sid! - Club Mix,Shankar-Ehsaan-Loy,"['Shankar-Ehsaan-Loy', 'Shankar Mahadevan']",0.556,0.701,2.0,-6.537,1.0,0.0346,0.0374,0.0,0.122,0.927,139.981,223947.0,4.0	
3029,7sVzilmsqYcLMYw2gtvoZM,Hamari Adhuri Kahani,spotify:track:3HiobOOpSpMsi95WBKPBYk,Hamari Adhuri Kahani (Title Track),Jeet Gannguli,"['Jeet Gannguli', 'Arijit Singh']",0.223,0.359,0.0,-7.569,1.0,0.0312,0.845,0.0,0.133,0.193,73.059,398799.0,4.0	
3030,7sVzilmsqYcLMYw2gtvoZM,Hamari Adhuri Kahani,spotify:track:5lLRB1nnTy1p8nFaH1Vdyf,Humnava,Mithoon,"['Mithoon', 'Papon']",0.314,0.478,4.0,-7.201,0.0,0.0412,0.783,2.08e-05,0.147,0.276,199.631,328854.0,4.0	
3031,7sVzilmsqYcLMYw2gtvoZM,Hamari Adhuri Kahani,spotify:track:32765xcLM1fd6wQIpkN9A0,Hasi - Male Version,Ami Mishra,['Ami Mishra'],0.296,0.581,6.0,-5.945,0.0,0.0338,0.433,0.0,0.0577,0.231,147.935,272669.0,4.0	
3032,7sVzilmsqYcLMYw2gtvoZM,Hamari Adhuri Kahani,spotify:track:1cmZbGkCEVVAck2MsWpPYQ,Hasi - Female Version,Ami Mishra,"['Ami Mishra', 'Shreya Ghoshal']",0.52,0.485,4.0,-6.438,0.0,0.0269,0.927,0.000466,0.159,0.407,143.901,192187.0,4.0	
3033,7sVzilmsqYcLMYw2gtvoZM,Hamari Adhuri Kahani,spotify:track:4atChTS0bpYrvYveHeoWMP,Yeh Kaisi Jagah,Jeet Gannguli,"['Jeet Gannguli', 'Deepali Sathe']",0.452,0.533,0.0,-6.044,0.0,0.0293,0.883,0.000105,0.1,0.392,135.18,282106.0,4.0	
3034,7sVzilmsqYcLMYw2gtvoZM,Hamari Adhuri Kahani,spotify:track:5JfGkvociGaY1Cl36M37xt,Hamari Adhuri Kahani - Encore,Jeet Gannguli,['Jeet Gannguli'],0.413,0.363,0.0,-7.339,1.0,0.0289,0.86,0.0,0.129,0.173,144.018,399091.0,4.0	
3035,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:3Atvh2XN2jt1vlpvM2CrL3,The Bare Necessities,Dr. John,"['Dr. John', 'The Nite Trippers']",0.632,0.62,3.0,-10.875,1.0,0.109,0.425,0.0,0.0853,0.815,144.105,214840.0,4.0	
3036,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:6UtpOAQMPOYVDHBhj0o0CF,Trust in Me,Scarlett Johansson,['Scarlett Johansson'],0.498,0.316,6.0,-14.916,1.0,0.0293,0.281,0.156,0.178,0.421,105.495,174840.0,4.0	
3037,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:1T9cr9vATD3qqo4xY1Xr0H,Main Titles - Jungle Run,John Debney,['John Debney'],0.327,0.451,6.0,-15.982,1.0,0.0401,0.67,0.936,0.15,0.222,142.011,145947.0,4.0	
3038,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:7tqgPMgKbolKuSGBDk65Zw,Wolves - Law of the Jungle,John Debney,['John Debney'],0.141,0.076,1.0,-24.055,1.0,0.0387,0.899,0.93,0.115,0.0471,140.526,135947.0,3.0	
3039,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:5T6FoT59hef66M5Ae2iiuX,Water Truce,John Debney,['John Debney'],0.148,0.0832,10.0,-24.009,1.0,0.0398,0.839,0.926,0.101,0.038,138.352,218440.0,4.0	
3040,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:7GuYyqGGrxvgScHdQ1RnhT,The Rains Return,John Debney,['John Debney'],0.137,0.0681,2.0,-31.499,0.0,0.0357,0.945,0.726,0.0895,0.0391,143.697,104173.0,1.0	
3041,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:20QWFCoqChsA1kfAjfrwG3,Mowgli's Leaving - Elephant Theme,John Debney,['John Debney'],0.204,0.115,1.0,-21.316,0.0,0.0406,0.883,0.963,0.116,0.0315,109.291,207440.0,3.0	
3042,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:1c1nBOqVcLNWJp0KPWktUC,Shere Khan Attacks - Stampede,John Debney,['John Debney'],0.317,0.677,5.0,-14.761,1.0,0.23,0.173,0.853,0.144,0.055,155.59,125720.0,4.0	
3043,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:39iG0UztQ6oLpK1uvbT7fu,Kaa - Baloo to the Rescue,John Debney,['John Debney'],0.171,0.027,1.0,-26.149,1.0,0.0441,0.25,0.459,0.163,0.0328,114.942,320080.0,4.0	
3044,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:0hnhctQwC4c0MxRoRZzHsX,Honeycomb Climb,John Debney,['John Debney'],0.231,0.0834,2.0,-26.586,1.0,0.0428,0.868,0.903,0.125,0.0532,135.768,209720.0,3.0	
3045,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:1ZRXjiUrYkXLmOBatgpXDE,The Man Village,John Debney,['John Debney'],0.0925,0.0187,6.0,-31.648,1.0,0.0386,0.958,0.973,0.075,0.0356,86.875,177893.0,4.0	
3046,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:7vdYhQJSku8igruJ2GL8KN,Mowgli and the Pit,John Debney,['John Debney'],0.131,0.178,0.0,-21.677,0.0,0.0345,0.627,0.917,0.114,0.0385,146.175,204293.0,4.0	
3047,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:0T38FRXFgAH831DLAdgFK1,Monkeys Kidnap Mowgli,John Debney,['John Debney'],0.501,0.586,11.0,-13.613,1.0,0.0578,0.219,0.941,0.0984,0.199,94.508,110613.0,3.0	
3048,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:379dcVGNliYztcHSAkbx5q,Arrival At King Louie's Temple,John Debney,['John Debney'],0.269,0.0938,10.0,-26.378,0.0,0.0348,0.445,0.741,0.108,0.0369,92.007,274387.0,4.0	
3049,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:3Cxa42mUptVpFykNRmqx7D,Cold Lair Chase,John Debney,['John Debney'],0.309,0.407,5.0,-15.527,0.0,0.0473,0.455,0.83,0.114,0.0738,75.892,240747.0,4.0	
3050,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:3s3QugZC6XsP6n9z9RO5Go,The Red Flower,John Debney,['John Debney'],0.172,0.473,10.0,-15.163,0.0,0.0638,0.338,0.956,0.0712,0.0377,108.064,195027.0,4.0	
3051,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:5YF89Q0nTHM6iIA7eF3LEI,To the River,John Debney,['John Debney'],0.156,0.287,5.0,-19.373,1.0,0.0403,0.678,0.852,0.194,0.0931,138.139,184160.0,4.0	
3052,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:2LDSigIkEGoHgevnUv01id,Shere Khan's War Theme,John Debney,['John Debney'],0.399,0.52,9.0,-13.486,1.0,0.0866,0.53,0.936,0.506,0.0625,76.258,155933.0,4.0	
3053,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:5MDLNVhJJqi4Hw9qAZkVmJ,Shere Khan and the Fire,John Debney,['John Debney'],0.123,0.343,0.0,-14.02,1.0,0.037,0.554,0.766,0.139,0.0719,75.89,290827.0,4.0	
3054,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:1rjRgNNliaSfUqx9AgV6ae,Elephant Waterfall,John Debney,['John Debney'],0.161,0.235,9.0,-16.668,0.0,0.0367,0.848,0.971,0.0921,0.0357,88.239,206480.0,3.0	
3055,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:1hLw9uBjPHKb1HVHK0Wp9H,Mowgli Wins the Race,John Debney,['John Debney'],0.483,0.71,1.0,-11.104,1.0,0.0637,0.0542,0.988,0.0507,0.445,113.915,40053.0,4.0	
3056,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:45yVMKRIBUNgid71VY1vUm,The Jungle Book Closes,John Debney,['John Debney'],0.225,0.111,5.0,-16.088,1.0,0.0374,0.956,0.963,0.144,0.0387,66.236,133573.0,4.0	
3057,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:5VwaB46hxTW0CBZCdtJkxb,I Wan'na Be Like You (2016),Christopher Walken,['Christopher Walken'],0.438,0.579,7.0,-7.7,1.0,0.335,0.275,7.99e-06,0.322,0.836,205.56,181027.0,4.0	
3058,3aE3jpLLfDpmAb0mhxB5tm,The Jungle Book,spotify:track:6fIKi0kU1gZwyNGMlE4Zl6,The Bare Necessities,Bill Murray,"['Bill Murray', 'Kermit Ruffins']",0.577,0.658,8.0,-6.818,1.0,0.104,0.369,0.0,0.118,0.962,103.291,180707.0,4.0	
3059,24C47633GRlozws7WBth7t,Raanjhanaa,spotify:track:5OMUXgfXsSukZ0zxelpC3b,Raanjhanaa,A.R. Rahman,"['A.R. Rahman', 'Jaswinder Singh', 'Shiraz Uppal']",0.673,0.714,9.0,-8.042,1.0,0.039,0.111,0.0,0.0858,0.78,112.941,254653.0,4.0	
3060,24C47633GRlozws7WBth7t,Raanjhanaa,spotify:track:5h6O8kOSivahcPg4Rlgp15,Banarasiya,A.R. Rahman,"['A.R. Rahman', 'Shreya Ghoshal']",0.752,0.677,2.0,-8.618,1.0,0.0873,0.575,0.0,0.145,0.719,90.952,289347.0,4.0	
3061,24C47633GRlozws7WBth7t,Raanjhanaa,spotify:track:7o9kPO1qalH8szQlYnMI6C,Piya Milenge,A.R. Rahman,"['A.R. Rahman', 'Sukhwinder Singh', 'KMMC Sufi Ensemble']",0.713,0.84,2.0,-6.003,1.0,0.076,0.0581,0.000369,0.0877,0.636,91.001,355867.0,4.0	
3062,24C47633GRlozws7WBth7t,Raanjhanaa,spotify:track:36XptTfNQ6kO9cN1Cp709V,Ay Sakhi,A.R. Rahman,"['A.R. Rahman', 'Madhushree', 'Chinmayi', 'Vaishali', 'Aanchal Sethi']",0.612,0.684,11.0,-7.07,1.0,0.248,0.141,0.0,0.101,0.653,105.484,246773.0,4.0	
3063,24C47633GRlozws7WBth7t,Raanjhanaa,spotify:track:3h44S4bynHkbKVP2mogqdX,Nazar Laaye - Reprise,A.R. Rahman,"['A.R. Rahman', 'Rashid Ali', 'Neeti Mohan']",0.666,0.439,4.0,-11.383,1.0,0.027,0.287,0.00417,0.121,0.417,87.997,235973.0,4.0	
3064,24C47633GRlozws7WBth7t,Raanjhanaa,spotify:track:2WbzwMPeRCvMb4KWokCWQN,Tu Mun Shudi,A.R. Rahman,"['A.R. Rahman', 'Rabbi']",0.788,0.525,9.0,-6.112,1.0,0.0572,0.113,0.0,0.0845,0.668,103.985,282787.0,4.0	
3065,24C47633GRlozws7WBth7t,Raanjhanaa,spotify:track:29ZOsiLkEf9vNyG51FEjtH,Aise Na Dekho,A.R. Rahman,['A.R. Rahman'],0.543,0.239,9.0,-14.805,1.0,0.0308,0.653,0.0,0.138,0.226,132.261,256827.0,4.0	
3066,24C47633GRlozws7WBth7t,Raanjhanaa,spotify:track:1XDFIvK2u1xbJ1Oqsj5mQx,The Land of Shiva,A.R. Rahman,['A.R. Rahman'],0.664,0.646,11.0,-9.446,0.0,0.0537,0.276,0.909,0.203,0.172,105.053,70187.0,3.0	
3067,24C47633GRlozws7WBth7t,Raanjhanaa,spotify:track:1wnozUBSe7OMpmZiTPJC5j,Tum Tak,A.R. Rahman,"['A.R. Rahman', 'Javed Ali', 'KIRTI SAGATHIA', 'Pooja AV']",0.72,0.621,2.0,-9.773,1.0,0.0491,0.676,0.0,0.0679,0.566,114.987,304467.0,4.0	
3068,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:09ygbOTwthL32QTTv7TgZS,Prelude: The Atlas March,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.526,0.00933,9.0,-29.375,0.0,0.0416,0.976,0.379,0.166,0.217,55.055,74993.0,4.0	
3069,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:68f45tzY5WxTPpG2Gjty9e,Cloud Atlas Opening Title,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.503,0.312,2.0,-18.477,0.0,0.0299,0.502,0.886,0.0867,0.256,140.063,226951.0,4.0	
3070,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:0aCrbnhRgc7SfvMUdoBM6h,Travel To Edinburgh,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.459,0.278,7.0,-25.29,0.0,0.0491,0.939,0.794,0.108,0.3,179.87,102784.0,4.0	
3071,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:2fmKmBQn0Dpj9xn8Evs15Z,Luisa's Birthmark,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.268,0.131,8.0,-22.421,1.0,0.0462,0.516,0.921,0.124,0.026,65.414,180431.0,4.0	
3072,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:5XZS4xNa5EyIxvmZsWs3x5,Cavendish In Distress,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.441,0.325,6.0,-16.079,1.0,0.0422,0.606,0.865,0.105,0.333,165.786,83030.0,4.0	
3073,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:2qmKgoZT9a9PyshRiVmXsb,Papa Song,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.325,0.0419,10.0,-25.557,0.0,0.0347,0.466,0.736,0.0991,0.0661,143.949,255484.0,4.0	
3074,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:0kBy3CKKlkuty9Gr28VhUc,Sloosha's Hollow,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil', 'Gabriel Mounsey']",0.14,0.148,2.0,-22.87,1.0,0.047,0.522,0.947,0.114,0.0526,80.025,179040.0,4.0	
3075,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:4txFO8IEnoL2g0hvUS9pgT,Sonmi-451 Meets Chang,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.143,0.207,1.0,-14.786,1.0,0.0362,0.281,0.773,0.113,0.0646,168.028,213970.0,4.0	
3076,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:7c62I8ocagPZHMc9udSqPd,Won't Let Go,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.345,0.366,1.0,-12.033,1.0,0.0343,0.519,0.839,0.0906,0.0323,82.764,249931.0,4.0	
3077,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:1ylhnYcBODaKbeknQs5Eak,Kesselring,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.46,0.131,1.0,-17.838,1.0,0.0365,0.837,0.928,0.129,0.235,167.96,114531.0,4.0	
3078,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:5uMbReH4Wtn2SNkV4hSr2a,The Escape,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.33,0.423,1.0,-14.315,1.0,0.0511,0.263,0.885,0.351,0.0557,82.416,343272.0,4.0	
3079,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:4RR6GhOVNIBBRBljd0DVa7,Temple Of Sacrifice,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.109,0.101,10.0,-19.016,0.0,0.0345,0.906,0.692,0.204,0.0394,81.044,123431.0,4.0	
3080,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:31ISj1TgwnQJqJtNLnDv4w,Catacombs,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.0698,0.145,5.0,-24.017,1.0,0.0483,0.0431,0.893,0.11,0.0281,77.236,95663.0,4.0	
3081,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:6PCesHPPBFvpEwAS7QmcO7,Adieu,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.349,0.21,1.0,-18.885,1.0,0.035,0.11,0.903,0.0765,0.149,165.728,255393.0,4.0	
3082,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:5aT3i6xNWxRKiTC8CtzCTn,New Direction,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.129,0.316,1.0,-17.505,1.0,0.0357,0.841,0.879,0.0836,0.217,92.109,106544.0,3.0	
3083,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:3yVKDuoppFGIrP6u9fv5jy,All Boundaries Are Conventions,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.348,0.135,0.0,-14.622,1.0,0.0336,0.766,0.805,0.0744,0.0665,54.991,158867.0,4.0	
3084,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:6NHoTz3Tctu6BWVK9E2Zfs,The Message,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.227,0.196,5.0,-14.261,1.0,0.042,0.0208,0.874,0.0993,0.0363,120.41,133192.0,4.0	
3085,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:4LZGmwo3b48I5T8tEYBeHf,Chasing Luisa Rey,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.361,0.555,1.0,-16.072,1.0,0.0552,0.235,0.925,0.334,0.0785,130.963,293938.0,4.0	
3086,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:744MGNjdpRsumYzw92VRWL,Sonmi's Discovery,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.157,0.296,1.0,-13.081,1.0,0.0315,0.607,0.896,0.127,0.0577,81.971,203461.0,4.0	
3087,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:3dkCPQVURrMcypQrqrc0lj,Death Is Only A Door,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.145,0.2,8.0,-16.414,1.0,0.0356,0.925,0.841,0.105,0.0339,74.069,228238.0,4.0	
3088,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:4khViW4zD4eoz6wf6XV2sP,Cloud Atlas Finale,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",0.133,0.215,0.0,-13.434,1.0,0.0354,0.855,0.83,0.112,0.0555,96.679,257588.0,4.0	
3089,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:1gWnvmVP1olX6EGo9ZkS2v,The Cloud Atlas Sextet for Orchestra,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil', 'Gene Pritsker']",0.178,0.342,1.0,-10.398,1.0,0.0376,0.906,0.879,0.385,0.0379,127.779,297164.0,5.0	
3090,6S1Asg9LqgrbnJdD8RaIpf,Cloud Atlas,spotify:track:3as324lcN486uiE7m0QkUC,Cloud Atlas End Title,Tom Tykwer,"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil', 'Gene Pritsker']",0.354,0.228,0.0,-10.304,1.0,0.0296,0.854,0.8,0.113,0.0717,82.758,476164.0,3.0	
3091,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:24tp9KQWD7EVkPiHcO1pPE,The Turing Test,Ben Salisbury,"['Ben Salisbury', 'Geoff Barrow']",0.194,0.0436,1.0,-31.458,1.0,0.039,0.96,0.899,0.105,0.0294,138.908,274093.0,4.0	
3092,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:34J2oCAWLCPmgRjEIKbjvM,Watching,Ben Salisbury,"['Ben Salisbury', 'Geoff Barrow']",0.214,0.0246,11.0,-37.822,1.0,0.0488,0.974,0.93,0.0716,0.0287,130.45,319573.0,3.0	
3093,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:4ODKQNq4VcCK7dwz0AU1uO,Ava,Ben Salisbury,"['Ben Salisbury', 'Geoff Barrow']",0.2,0.00609,6.0,-36.53,1.0,0.0449,0.985,0.842,0.0862,0.0331,68.256,142227.0,5.0	
3094,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:23EvzZVs0MN6Uo560Rh8Zg,Falling,Ben Salisbury,"['Ben Salisbury', 'Geoff Barrow']",0.209,0.0237,8.0,-30.267,1.0,0.0451,0.954,0.927,0.0658,0.0369,93.032,336253.0,4.0	
3095,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:12yeD2FKVnJ5KjRL8I8DG9,I Am Become Death,Ben Salisbury,"['Ben Salisbury', 'Geoff Barrow']",0.195,0.0267,10.0,-30.776,0.0,0.0468,0.884,0.896,0.111,0.0617,131.985,198347.0,3.0	
3096,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:5LMNrMI7pxxSKnv2oHFE0T,Hacking / Cutting,Ben Salisbury,"['Ben Salisbury', 'Geoff Barrow']",0.238,0.107,1.0,-25.813,0.0,0.0387,0.671,0.955,0.112,0.0301,135.258,399520.0,3.0	
3097,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:7EKFxJiJmvkLUxVYS5lWPv,The Test Worked,Ben Salisbury,"['Ben Salisbury', 'Geoff Barrow']",0.137,0.0121,1.0,-31.866,1.0,0.0431,0.881,0.936,0.0792,0.0323,142.705,542987.0,4.0	
3098,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:6vBcBnjCBlGqZ55Nnso0iw,Skin,Ben Salisbury,"['Ben Salisbury', 'Geoff Barrow']",0.162,0.0122,1.0,-26.73,1.0,0.0475,0.978,0.948,0.0906,0.0318,107.66,327387.0,3.0	
3099,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:3eQVptNxhoYBf3QEGsvO2a,Out,Ben Salisbury,"['Ben Salisbury', 'Geoff Barrow']",0.491,0.107,11.0,-20.17,0.0,0.0368,0.712,0.903,0.103,0.0237,98.597,122160.0,3.0	
3100,73JQnkZK21PuqE4qF3TLJE,Ex Machina,spotify:track:1IKnkAtTKion90wF8yxSgS,Bunsen Burner,CUTS,['CUTS'],0.117,0.263,0.0,-12.726,0.0,0.0405,0.339,0.828,0.0777,0.0365,95.383,242080.0,4.0	
3101,2dTEXpN7fg9cJPKCCyDJ1y,Thor: The Dark World,spotify:track:5rQmuNRjKT6t33JlNJbc6I,"Thor: The Dark World - From ""Thor: The Dark World""/Score",Brian Tyler,['Brian Tyler'],0.325,0.708,10.0,-9.672,1.0,0.0433,0.0384,0.959,0.192,0.237,68.024,130920.0,4.0	
3102,2dTEXpN7fg9cJPKCCyDJ1y,Thor: The Dark World,spotify:track:30YNIUsYOmHVM6oPIkLHin,"Lokasenna - From ""Thor: The Dark World""/Score",Brian Tyler,['Brian Tyler'],0.157,0.151,0.0,-21.687,1.0,0.0386,0.751,0.967,0.123,0.0327,65.18,151427.0,5.0	
3103,2dTEXpN7fg9cJPKCCyDJ1y,Thor: The Dark World,spotify:track:5LuenPeo98IBXOUy8r4yC0,"Asgard - From ""Thor: The Dark World""/Score",Brian Tyler,['Brian Tyler'],0.276,0.523,0.0,-9.919,1.0,0.0391,0.0189,0.984,0.0567,0.28,81.699,116107.0,4.0	
3104,2dTEXpN7fg9cJPKCCyDJ1y,Thor: The Dark World,spotify:track:4s0ZHdP0ibPBvpkCWt8e2z,"Battle of Vanaheim - From ""Thor: The Dark World""/Score",Brian Tyler,['Brian Tyler'],0.247,0.663,7.0,-11.09,1.0,0.0466,0.00155,0.916,0.363,0.0683,104.025,100293.0,3.0	
3105,2dTEXpN7fg9cJPKCCyDJ1y,Thor: The Dark World,spotify:track:64swtmosGc0cZy3DZpmqb8,"Origins - From ""Thor: The Dark World""/Score",Brian Tyler,['Brian Tyler'],0.191,0.453,2.0,-12.843,0.0,0.044,0.158,0.841,0.0799,0.099,131.206,229800.0,4.0	
3106,2dTEXpN7fg9cJPKCCyDJ1y,Thor: The Dark World,spotify:track:13qV9OXC1cCFFn6ZLaCLJF,"The Trial of Loki - From ""Thor: The Dark World""/Score",Brian Tyler,['Brian Tyler'],0.0592,0.0626,9.0,-28.48,0.0,0.0387,0.754,0.929,0.0955,0.0348,55.739,158973.0,4.0	
3107,2dTEXpN7fg9cJPKCCyDJ1y,Thor: The Dark World,spotify:track:3lFhC79IaV9KKgusUYQt11,"Into Eternity - From ""Thor: The Dark World""/Score",Brian Tyler,['Brian Tyler'],0.167,0.221,10.0,-18.154,1.0,0.0367,0.642,0.922,0.13,0.0293,84.425,221320.0,4.0	
